t,freq_hz,rocof_hz_s,v_pu_rms,dv_pu_dt_s,f0_hz,model_rel_path,stop_time_s
0.0321549400156,60,0,0.715591508914,0.000117155400978,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0324270442258,60,0,0.715591540104,0.000111915223672,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.032699148436,60,0,0.715591569819,0.000106362975703,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0329712526462,60,0,0.715591597987,0.000100583298129,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0332433568565,60,0,0.715591624557,9.46588021379e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0335154610667,60,0,0.715591649501,8.86695451595e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0337875652769,60,0,0.715591672812,8.26923294875e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0340596694872,60,0,0.715591694503,7.67992368993e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0343317736974,60,0,0.715591714607,7.10572716429e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0346038779076,60,0,0.715591733173,6.55278047224e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0348759821179,60,0,0.715591750268,6.02654524717e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0351480863281,60,0,0.71559176597,5.53178829518e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0354201905383,60,0,0.715591780372,5.0725174553e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0356922947485,60,0,0.715591793575,4.65195183485e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0359643989588,60,0,0.715591805689,4.27250936507e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.036236503169,60,0,0.715591816827,3.93576293957e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0365086073792,60,0,0.715591827107,3.64243668104e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0367807115895,60,0,0.715591836649,3.39246793894e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0370528157997,60,0,0.715591845569,3.18494937195e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0373249200099,60,0,0.715591853982,3.01819967715e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0375970242202,60,0,0.715591861995,2.88980734952e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0378691284304,60,0,0.715591869708,2.79663957669e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0381412326406,60,0,0.715591877214,2.73495678876e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0384133368509,60,0,0.715591884592,2.70043620077e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0386854410611,60,0,0.71559189191,2.68826657391e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0389575452713,60,0,0.715591899222,2.69321588463e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0392296494815,60,0,0.715591906567,2.70971800718e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0395017536918,60,0,0.715591913969,2.73197812401e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.039773857902,60,0,0.715591921435,2.75405999997e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0400459621122,60,0,0.715591928956,2.76997207321e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0403180663225,60,0,0.715591936509,2.77376013554e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0405901705327,60,0,0.715591944051,2.75962622772e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0408622747429,60,0,0.715591951527,2.72200610087e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0411343789532,60,0,0.715591958865,2.65563906846e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0414064831634,60,0,0.715591965979,2.55568157696e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0416785873736,60,0,0.715591972773,2.41777616024e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0419506915838,60,0,0.715591979137,2.23812712611e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0422227957941,60,0,0.715591984953,2.01354927317e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
